,date_crime_year,date_crime_month,location_description,cnt,__fileposition__
15946,2015,4,"SMALL RETAIL STORE",411,724278
15947,2015,4,"SPORTS ARENA/STADIUM",31,724324
15948,2015,4,"STREET",4970,724372
15949,2015,4,"TAVERN/LIQUOR STORE",44,724406
15950,2015,4,"TAXICAB",21,724453
15951,2015,4,"VACANT LOT/LAND",104,724488
15952,2015,4,"VEHICLE - DELIVERY TRUCK",2,724531
15953,2015,4,"VEHICLE NON-COMMERCIAL",399,724583
15954,2015,4,"VEHICLE-COMMERCIAL",17,724633
15955,2015,4,"WAREHOUSE",22,724679
15956,2015,4,"YARD",1,724716
15957,2015,5,"",14,724748
15958,2015,5,"ABANDONED BUILDING",52,724776
15959,2015,5,"AIRCRAFT",10,724822
15960,2015,5,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",11,724858
15961,2015,5,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",6,724933
15962,2015,5,"AIRPORT EXTERIOR - NON-SECURE AREA",9,725004
15963,2015,5,"AIRPORT EXTERIOR - SECURE AREA",3,725066
15964,2015,5,"AIRPORT PARKING LOT",3,725124
15965,2015,5,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",15,725171
15966,2015,5,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",8,725245
15967,2015,5,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",6,725315
15968,2015,5,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",39,725389
15969,2015,5,"AIRPORT VENDING ESTABLISHMENT",11,725459
15970,2015,5,"AIRPORT/AIRCRAFT",8,725516
15971,2015,5,"ALLEY",533,725560
15972,2015,5,"ANIMAL HOSPITAL",5,725593
15973,2015,5,"APARTMENT",3026,725636
15974,2015,5,"APPLIANCE STORE",5,725673
15975,2015,5,"ATHLETIC CLUB",42,725716
15976,2015,5,"ATM (AUTOMATIC TELLER MACHINE)",26,725757
15977,2015,5,"AUTO",4,725815
15978,2015,5,"BANK",67,725847
15979,2015,5,"BAR OR TAVERN",143,725879
15980,2015,5,"BARBERSHOP",28,725920
15981,2015,5,"BOAT/WATERCRAFT",6,725958
15982,2015,5,"BOWLING ALLEY",4,726001
15983,2015,5,"BRIDGE",2,726042
15984,2015,5,"CAR WASH",6,726076
15985,2015,5,"CHA APARTMENT",56,726112
15986,2015,5,"CHA HALLWAY/STAIRWELL/ELEVATOR",10,726153
15987,2015,5,"CHA PARKING LOT/GROUNDS",82,726211
15988,2015,5,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",58,726262
15989,2015,5,"CLEANING STORE",8,726323
15990,2015,5,"COLLEGE/UNIVERSITY GROUNDS",12,726365
15991,2015,5,"COLLEGE/UNIVERSITY RESIDENCE HALL",8,726419
15992,2015,5,"COMMERCIAL / BUSINESS OFFICE",82,726480
15993,2015,5,"CONSTRUCTION SITE",28,726536
15994,2015,5,"CONVENIENCE STORE",122,726581
15995,2015,5,"CTA BUS",98,726626
15996,2015,5,"CTA BUS STOP",67,726661
15997,2015,5,"CTA GARAGE / OTHER PROPERTY",15,726701
15998,2015,5,"CTA PLATFORM",54,726756
15999,2015,5,"CTA STATION",52,726796
16000,2015,5,"CTA TRACKS - RIGHT OF WAY",6,726835
16001,2015,5,"CTA TRAIN",78,726888
16002,2015,5,"CURRENCY EXCHANGE",40,726925
16003,2015,5,"DAY CARE CENTER",12,726970
16004,2015,5,"DEPARTMENT STORE",359,727013
16005,2015,5,"DRIVEWAY",1,727057
16006,2015,5,"DRIVEWAY - RESIDENTIAL",66,727093
16007,2015,5,"DRUG STORE",78,727143
16008,2015,5,"FACTORY/MANUFACTURING BUILDING",10,727181
16009,2015,5,"FEDERAL BUILDING",4,727239
16010,2015,5,"FIRE STATION",1,727283
16011,2015,5,"GAS STATION",273,727323
16012,2015,5,"GOVERNMENT BUILDING/PROPERTY",50,727362
16013,2015,5,"GROCERY FOOD STORE",248,727418
16014,2015,5,"HALLWAY",1,727464
16015,2015,5,"HIGHWAY/EXPRESSWAY",7,727499
16016,2015,5,"HOSPITAL BUILDING/GROUNDS",74,727545
16017,2015,5,"HOTEL/MOTEL",126,727598
16018,2015,5,"HOUSE",6,727637
16019,2015,5,"JAIL / LOCK-UP FACILITY",6,727670
16020,2015,5,"LAKEFRONT/WATERFRONT/RIVERBANK",10,727721
16021,2015,5,"LIBRARY",15,727779
16022,2015,5,"MEDICAL/DENTAL OFFICE",18,727814
16023,2015,5,"MOVIE HOUSE/THEATER",7,727863
16024,2015,5,"NEWSSTAND",2,727910
16025,2015,5,"NURSING HOME/RETIREMENT HOME",75,727947
16026,2015,5,"OTHER",909,728003
16027,2015,5,"OTHER COMMERCIAL TRANSPORTATION",6,728036
16028,2015,5,"OTHER RAILROAD PROP / TRAIN DEPOT",17,728095
16029,2015,5,"PARK PROPERTY",226,728156
16030,2015,5,"PARKING LOT",1,728197
16031,2015,5,"PARKING LOT/GARAGE(NON.RESID.)",650,728236
16032,2015,5,"PAWN SHOP",3,728294
16033,2015,5,"POLICE FACILITY/VEH PARKING LOT",80,728331
16034,2015,5,"POOL ROOM",6,728390
16035,2015,5,"RESIDENCE",3631,728427
16036,2015,5,"RESIDENCE PORCH/HALLWAY",439,728464
16037,2015,5,"RESIDENCE-GARAGE",361,728515
16038,2015,5,"RESIDENTIAL YARD (FRONT/BACK)",571,728559
16039,2015,5,"RESTAURANT",445,728616
16040,2015,5,"SCHOOL, PRIVATE, BUILDING",60,728654
16041,2015,5,"SCHOOL, PRIVATE, GROUNDS",19,728707
16042,2015,5,"SCHOOL, PUBLIC, BUILDING",494,728759
16043,2015,5,"SCHOOL, PUBLIC, GROUNDS",141,728811
16044,2015,5,"SIDEWALK",2571,728862
16045,2015,5,"SMALL RETAIL STORE",466,728898
16046,2015,5,"SPORTS ARENA/STADIUM",19,728944
16047,2015,5,"STREET",5391,728992
16048,2015,5,"TAVERN",1,729026
16049,2015,5,"TAVERN/LIQUOR STORE",44,729060
16050,2015,5,"TAXICAB",41,729107
16051,2015,5,"VACANT LOT/LAND",91,729142
16052,2015,5,"VEHICLE - DELIVERY TRUCK",3,729185
16053,2015,5,"VEHICLE - OTHER RIDE SERVICE",4,729237
16054,2015,5,"VEHICLE NON-COMMERCIAL",443,729293
16055,2015,5,"VEHICLE-COMMERCIAL",28,729343
16056,2015,5,"WAREHOUSE",24,729389
16057,2015,5,"YARD",1,729426
16058,2015,6,"",16,729458
16059,2015,6,"ABANDONED BUILDING",51,729486
16060,2015,6,"AIRCRAFT",12,729532
16061,2015,6,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",5,729568
16062,2015,6,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",6,729643
16063,2015,6,"AIRPORT EXTERIOR - NON-SECURE AREA",8,729714
16064,2015,6,"AIRPORT EXTERIOR - SECURE AREA",3,729776
16065,2015,6,"AIRPORT PARKING LOT",8,729834
16066,2015,6,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",12,729881
16067,2015,6,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",4,729955
16068,2015,6,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",2,730025
16069,2015,6,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",37,730099
16070,2015,6,"AIRPORT VENDING ESTABLISHMENT",8,730169
16071,2015,6,"AIRPORT/AIRCRAFT",8,730226
16072,2015,6,"ALLEY",527,730270
16073,2015,6,"ANIMAL HOSPITAL",5,730303
16074,2015,6,"APARTMENT",2943,730346
16075,2015,6,"APPLIANCE STORE",5,730383
16076,2015,6,"ATHLETIC CLUB",37,730426
16077,2015,6,"ATM (AUTOMATIC TELLER MACHINE)",23,730467
16078,2015,6,"AUTO",6,730525
16079,2015,6,"BANK",82,730557
16080,2015,6,"BAR OR TAVERN",125,730589
16081,2015,6,"BARBERSHOP",21,730630
16082,2015,6,"BOAT/WATERCRAFT",4,730668
16083,2015,6,"BOWLING ALLEY",2,730711
16084,2015,6,"BRIDGE",4,730752
16085,2015,6,"CAR WASH",15,730786
16086,2015,6,"CHA APARTMENT",68,730822
16087,2015,6,"CHA HALLWAY/STAIRWELL/ELEVATOR",10,730863
16088,2015,6,"CHA PARKING LOT/GROUNDS",72,730921
16089,2015,6,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",50,730972
16090,2015,6,"CLEANING STORE",8,731033
16091,2015,6,"COIN OPERATED MACHINE",2,731075
16092,2015,6,"COLLEGE/UNIVERSITY GROUNDS",15,731124
16093,2015,6,"COLLEGE/UNIVERSITY RESIDENCE HALL",4,731178
16094,2015,6,"COMMERCIAL / BUSINESS OFFICE",96,731239
16095,2015,6,"CONSTRUCTION SITE",25,731295
16096,2015,6,"CONVENIENCE STORE",133,731340
16097,2015,6,"CREDIT UNION",4,731385
16098,2015,6,"CTA BUS",77,731425
16099,2015,6,"CTA BUS STOP",41,731460
16100,2015,6,"CTA GARAGE / OTHER PROPERTY",18,731500
16101,2015,6,"CTA PLATFORM",47,731555
16102,2015,6,"CTA STATION",54,731595
16103,2015,6,"CTA TRACKS - RIGHT OF WAY",1,731634
16104,2015,6,"CTA TRAIN",84,731687
16105,2015,6,"CURRENCY EXCHANGE",42,731724
16106,2015,6,"DAY CARE CENTER",6,731769
16107,2015,6,"DEPARTMENT STORE",339,731812
16108,2015,6,"DRIVEWAY - RESIDENTIAL",83,731856
16109,2015,6,"DRUG STORE",73,731906
16110,2015,6,"FACTORY/MANUFACTURING BUILDING",9,731944
16111,2015,6,"FEDERAL BUILDING",4,732002
16112,2015,6,"FIRE STATION",5,732046
16113,2015,6,"FOREST PRESERVE",1,732086
16114,2015,6,"GAS STATION",265,732129
16115,2015,6,"GOVERNMENT BUILDING/PROPERTY",49,732168
16116,2015,6,"GROCERY FOOD STORE",246,732224
16117,2015,6,"HIGHWAY/EXPRESSWAY",3,732270
16118,2015,6,"HOSPITAL BUILDING/GROUNDS",96,732316
16119,2015,6,"HOTEL/MOTEL",115,732369
16120,2015,6,"HOUSE",3,732408
16121,2015,6,"JAIL / LOCK-UP FACILITY",7,732441
16122,2015,6,"LAKEFRONT/WATERFRONT/RIVERBANK",6,732492
16123,2015,6,"LIBRARY",18,732550
16124,2015,6,"MEDICAL/DENTAL OFFICE",17,732585
16125,2015,6,"MOVIE HOUSE/THEATER",3,732634
16126,2015,6,"NEWSSTAND",1,732681
16127,2015,6,"NURSING HOME/RETIREMENT HOME",64,732718
16128,2015,6,"OTHER",868,732774
16129,2015,6,"OTHER COMMERCIAL TRANSPORTATION",14,732807
16130,2015,6,"OTHER RAILROAD PROP / TRAIN DEPOT",21,732866
16131,2015,6,"PARK PROPERTY",268,732927
16132,2015,6,"PARKING LOT/GARAGE(NON.RESID.)",579,732968
16133,2015,6,"POLICE FACILITY/VEH PARKING LOT",81,733026
16134,2015,6,"POOL ROOM",4,733085
16135,2015,6,"PORCH",4,733122
16136,2015,6,"RESIDENCE",3562,733155
16137,2015,6,"RESIDENCE PORCH/HALLWAY",428,733192
16138,2015,6,"RESIDENCE-GARAGE",399,733243
16139,2015,6,"RESIDENTIAL YARD (FRONT/BACK)",595,733287
16140,2015,6,"RESTAURANT",431,733344
16141,2015,6,"SCHOOL, PRIVATE, BUILDING",41,733382
16142,2015,6,"SCHOOL, PRIVATE, GROUNDS",17,733435
16143,2015,6,"SCHOOL, PUBLIC, BUILDING",318,733487
16144,2015,6,"SCHOOL, PUBLIC, GROUNDS",100,733539
16145,2015,6,"SIDEWALK",2717,733590
16146,2015,6,"SMALL RETAIL STORE",460,733626
16147,2015,6,"SPORTS ARENA/STADIUM",57,733672
16148,2015,6,"STAIRWELL",1,733720
16149,2015,6,"STREET",5288,733757
16150,2015,6,"TAVERN/LIQUOR STORE",36,733791
16151,2015,6,"TAXICAB",26,733838
16152,2015,6,"VACANT LOT/LAND",89,733873
16153,2015,6,"VEHICLE - DELIVERY TRUCK",1,733916
16154,2015,6,"VEHICLE - OTHER RIDE SERVICE",10,733968
16155,2015,6,"VEHICLE NON-COMMERCIAL",389,734024
16156,2015,6,"VEHICLE-COMMERCIAL",22,734074
16157,2015,6,"WAREHOUSE",22,734120
16158,2015,6,"YARD",1,734157
16159,2015,7,"",18,734189
16160,2015,7,"ABANDONED BUILDING",42,734217
16161,2015,7,"AIRCRAFT",12,734263
16162,2015,7,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",10,734299
16163,2015,7,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",4,734374
16164,2015,7,"AIRPORT EXTERIOR - NON-SECURE AREA",6,734445
16165,2015,7,"AIRPORT EXTERIOR - SECURE AREA",5,734507
16166,2015,7,"AIRPORT PARKING LOT",12,734565
16167,2015,7,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",16,734612
16168,2015,7,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",8,734686
16169,2015,7,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",1,734756
16170,2015,7,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",7,734828
16171,2015,7,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",27,734902
16172,2015,7,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,734972
16173,2015,7,"AIRPORT VENDING ESTABLISHMENT",15,735035
16174,2015,7,"AIRPORT/AIRCRAFT",9,735092
16175,2015,7,"ALLEY",563,735136
16176,2015,7,"ANIMAL HOSPITAL",4,735169
16177,2015,7,"APARTMENT",3029,735212
16178,2015,7,"APPLIANCE STORE",1,735249
16179,2015,7,"ATHLETIC CLUB",41,735292
16180,2015,7,"ATM (AUTOMATIC TELLER MACHINE)",18,735333
16181,2015,7,"AUTO",8,735391
16182,2015,7,"BANK",80,735423
16183,2015,7,"BAR OR TAVERN",145,735455
16184,2015,7,"BARBERSHOP",14,735496
16185,2015,7,"BOAT/WATERCRAFT",11,735534
16186,2015,7,"BRIDGE",2,735577
16187,2015,7,"CAR WASH",14,735611
16188,2015,7,"CHA APARTMENT",88,735647
16189,2015,7,"CHA HALLWAY/STAIRWELL/ELEVATOR",16,735688
16190,2015,7,"CHA PARKING LOT/GROUNDS",96,735746
16191,2015,7,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",62,735797
16192,2015,7,"CLEANING STORE",9,735858
16193,2015,7,"COIN OPERATED MACHINE",1,735900
16194,2015,7,"COLLEGE/UNIVERSITY GROUNDS",18,735949
16195,2015,7,"COMMERCIAL / BUSINESS OFFICE",110,736003
16196,2015,7,"CONSTRUCTION SITE",33,736059
16197,2015,7,"CONVENIENCE STORE",121,736104
16198,2015,7,"CREDIT UNION",2,736149
16199,2015,7,"CTA BUS",72,736189
16200,2015,7,"CTA BUS STOP",55,736224
16201,2015,7,"CTA GARAGE / OTHER PROPERTY",39,736264
16202,2015,7,"CTA PLATFORM",57,736319
16203,2015,7,"CTA STATION",73,736359
16204,2015,7,"CTA TRACKS - RIGHT OF WAY",1,736398
16205,2015,7,"CTA TRAIN",96,736451
16206,2015,7,"CURRENCY EXCHANGE",41,736488
16207,2015,7,"DAY CARE CENTER",16,736533
16208,2015,7,"DEPARTMENT STORE",337,736576
16209,2015,7,"DRIVEWAY - RESIDENTIAL",72,736620
16210,2015,7,"DRUG STORE",76,736670
16211,2015,7,"FACTORY/MANUFACTURING BUILDING",11,736708
16212,2015,7,"FEDERAL BUILDING",5,736766
16213,2015,7,"FIRE STATION",5,736810
16214,2015,7,"FOREST PRESERVE",1,736850
16215,2015,7,"GAS STATION",275,736893
16216,2015,7,"GOVERNMENT BUILDING/PROPERTY",39,736932
16217,2015,7,"GROCERY FOOD STORE",265,736988
16218,2015,7,"HIGHWAY/EXPRESSWAY",3,737034
16219,2015,7,"HOSPITAL BUILDING/GROUNDS",82,737080
16220,2015,7,"HOTEL/MOTEL",125,737133
16221,2015,7,"HOUSE",7,737172
16222,2015,7,"JAIL / LOCK-UP FACILITY",9,737205
16223,2015,7,"LAKEFRONT/WATERFRONT/RIVERBANK",17,737256
16224,2015,7,"LIBRARY",21,737314
16225,2015,7,"MEDICAL/DENTAL OFFICE",18,737349
16226,2015,7,"MOVIE HOUSE/THEATER",4,737398
16227,2015,7,"NURSING HOME/RETIREMENT HOME",65,737445
16228,2015,7,"OTHER",1007,737501
16229,2015,7,"OTHER COMMERCIAL TRANSPORTATION",11,737534
16230,2015,7,"OTHER RAILROAD PROP / TRAIN DEPOT",21,737593
16231,2015,7,"PARK PROPERTY",422,737654
16232,2015,7,"PARKING LOT",1,737695
16233,2015,7,"PARKING LOT/GARAGE(NON.RESID.)",645,737734
16234,2015,7,"PAWN SHOP",7,737792
16235,2015,7,"POLICE FACILITY/VEH PARKING LOT",65,737829
16236,2015,7,"POOL ROOM",2,737888
16237,2015,7,"PORCH",1,737925
16238,2015,7,"RESIDENCE",3547,737958
16239,2015,7,"RESIDENCE PORCH/HALLWAY",443,737995
16240,2015,7,"RESIDENCE-GARAGE",403,738046
16241,2015,7,"RESIDENTIAL YARD (FRONT/BACK)",626,738090
16242,2015,7,"RESTAURANT",427,738147
16243,2015,7,"SAVINGS AND LOAN",2,738185
16244,2015,7,"SCHOOL, PRIVATE, BUILDING",18,738229
16245,2015,7,"SCHOOL, PRIVATE, GROUNDS",11,738282
16246,2015,7,"SCHOOL, PUBLIC, BUILDING",70,738334
16247,2015,7,"SCHOOL, PUBLIC, GROUNDS",37,738386
16248,2015,7,"SIDEWALK",2942,738437
16249,2015,7,"SMALL RETAIL STORE",513,738473
16250,2015,7,"SPORTS ARENA/STADIUM",38,738519
16251,2015,7,"STREET",5634,738567
16252,2015,7,"TAVERN/LIQUOR STORE",48,738601
16253,2015,7,"TAXICAB",38,738648
16254,2015,7,"VACANT LOT/LAND",121,738683
16255,2015,7,"VEHICLE - DELIVERY TRUCK",3,738726
16256,2015,7,"VEHICLE - OTHER RIDE SERVICE",7,738778
16257,2015,7,"VEHICLE NON-COMMERCIAL",412,738834
16258,2015,7,"VEHICLE-COMMERCIAL",20,738884
16259,2015,7,"WAREHOUSE",27,738930
16260,2015,8,"",23,738967
16261,2015,8,"ABANDONED BUILDING",52,738995
16262,2015,8,"AIRCRAFT",9,739041
16263,2015,8,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",8,739077
16264,2015,8,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",3,739152
16265,2015,8,"AIRPORT EXTERIOR - NON-SECURE AREA",3,739223
16266,2015,8,"AIRPORT EXTERIOR - SECURE AREA",8,739285
16267,2015,8,"AIRPORT PARKING LOT",14,739343
16268,2015,8,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",11,739390
16269,2015,8,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",6,739464
16270,2015,8,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",1,739534
16271,2015,8,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",5,739606
16272,2015,8,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",29,739680
16273,2015,8,"AIRPORT TRANSPORTATION SYSTEM (ATS)",1,739750
16274,2015,8,"AIRPORT VENDING ESTABLISHMENT",13,739813
16275,2015,8,"AIRPORT/AIRCRAFT",9,739870
16276,2015,8,"ALLEY",592,739914
16277,2015,8,"ANIMAL HOSPITAL",4,739947
16278,2015,8,"APARTMENT",3088,739990
16279,2015,8,"APPLIANCE STORE",9,740027
16280,2015,8,"ATHLETIC CLUB",44,740070
16281,2015,8,"ATM (AUTOMATIC TELLER MACHINE)",33,740111
16282,2015,8,"AUTO",6,740169
16283,2015,8,"BANK",90,740201
16284,2015,8,"BAR OR TAVERN",157,740233
16285,2015,8,"BARBERSHOP",18,740274
16286,2015,8,"BOAT/WATERCRAFT",6,740312
16287,2015,8,"BOWLING ALLEY",1,740355
16288,2015,8,"BRIDGE",4,740396
16289,2015,8,"CAR WASH",6,740430
16290,2015,8,"CHA APARTMENT",91,740466
16291,2015,8,"CHA HALLWAY/STAIRWELL/ELEVATOR",10,740507
16292,2015,8,"CHA PARKING LOT",2,740565
16293,2015,8,"CHA PARKING LOT/GROUNDS",81,740608
16294,2015,8,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",45,740659
16295,2015,8,"CLEANING STORE",5,740720
16296,2015,8,"COIN OPERATED MACHINE",1,740762
16297,2015,8,"COLLEGE/UNIVERSITY GROUNDS",13,740811
16298,2015,8,"COMMERCIAL / BUSINESS OFFICE",102,740865
16299,2015,8,"CONSTRUCTION SITE",22,740921
16300,2015,8,"CONVENIENCE STORE",99,740966
16301,2015,8,"CREDIT UNION",4,741011
16302,2015,8,"CTA BUS",78,741051
16303,2015,8,"CTA BUS STOP",62,741086
16304,2015,8,"CTA GARAGE / OTHER PROPERTY",20,741126
16305,2015,8,"CTA PLATFORM",56,741181
16306,2015,8,"CTA STATION",78,741221
16307,2015,8,"CTA TRACKS - RIGHT OF WAY",2,741260
16308,2015,8,"CTA TRAIN",110,741313
16309,2015,8,"CURRENCY EXCHANGE",55,741350
16310,2015,8,"DAY CARE CENTER",7,741395
16311,2015,8,"DEPARTMENT STORE",333,741438
16312,2015,8,"DRIVEWAY - RESIDENTIAL",55,741482
16313,2015,8,"DRUG STORE",77,741532
16314,2015,8,"FACTORY/MANUFACTURING BUILDING",12,741570
16315,2015,8,"FEDERAL BUILDING",14,741628
16316,2015,8,"FIRE STATION",4,741672
16317,2015,8,"FOREST PRESERVE",2,741712
16318,2015,8,"GAS STATION",275,741755
16319,2015,8,"GOVERNMENT BUILDING/PROPERTY",48,741794
16320,2015,8,"GROCERY FOOD STORE",242,741850
16321,2015,8,"HIGHWAY/EXPRESSWAY",5,741896
16322,2015,8,"HOSPITAL BUILDING/GROUNDS",110,741942
16323,2015,8,"HOTEL/MOTEL",117,741995
16324,2015,8,"HOUSE",5,742034
16325,2015,8,"JAIL / LOCK-UP FACILITY",7,742067
16326,2015,8,"LAKEFRONT/WATERFRONT/RIVERBANK",13,742118
16327,2015,8,"LIBRARY",21,742176
16328,2015,8,"MEDICAL/DENTAL OFFICE",23,742211
16329,2015,8,"MOVIE HOUSE/THEATER",12,742260
16330,2015,8,"NURSING HOME/RETIREMENT HOME",77,742307
16331,2015,8,"OFFICE",1,742363
16332,2015,8,"OTHER",960,742397
16333,2015,8,"OTHER COMMERCIAL TRANSPORTATION",10,742430
16334,2015,8,"OTHER RAILROAD PROP / TRAIN DEPOT",24,742489
16335,2015,8,"PARK PROPERTY",377,742550
16336,2015,8,"PARKING LOT/GARAGE(NON.RESID.)",687,742591
16337,2015,8,"PAWN SHOP",6,742649
16338,2015,8,"POLICE FACILITY/VEH PARKING LOT",61,742686
16339,2015,8,"POOL ROOM",3,742745
16340,2015,8,"PORCH",3,742782
16341,2015,8,"RESIDENCE",3673,742815
16342,2015,8,"RESIDENCE PORCH/HALLWAY",487,742852
16343,2015,8,"RESIDENCE-GARAGE",442,742903
16344,2015,8,"RESIDENTIAL YARD (FRONT/BACK)",676,742947
16345,2015,8,"RESTAURANT",437,743004
16346,2015,8,"SAVINGS AND LOAN",1,743042
16347,2015,8,"SCHOOL, PRIVATE, BUILDING",35,743086
16348,2015,8,"SCHOOL, PRIVATE, GROUNDS",14,743139
16349,2015,8,"SCHOOL, PUBLIC, BUILDING",53,743191
16350,2015,8,"SCHOOL, PUBLIC, GROUNDS",50,743243
16351,2015,8,"SIDEWALK",3106,743294
16352,2015,8,"SMALL RETAIL STORE",498,743330
16353,2015,8,"SPORTS ARENA/STADIUM",33,743376
16354,2015,8,"STREET",5766,743424
16355,2015,8,"TAVERN/LIQUOR STORE",44,743458
16356,2015,8,"TAXICAB",29,743505
16357,2015,8,"VACANT LOT/LAND",101,743540
16358,2015,8,"VEHICLE - DELIVERY TRUCK",2,743583
16359,2015,8,"VEHICLE - OTHER RIDE SERVICE",4,743635
16360,2015,8,"VEHICLE NON-COMMERCIAL",439,743691
16361,2015,8,"VEHICLE-COMMERCIAL",18,743741
16362,2015,8,"WAREHOUSE",28,743787
16363,2015,8,"YARD",2,743824
16364,2015,9,"",21,743856
16365,2015,9,"ABANDONED BUILDING",54,743884
16366,2015,9,"AIRCRAFT",4,743930
16367,2015,9,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",5,743966
16368,2015,9,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",6,744041
16369,2015,9,"AIRPORT EXTERIOR - NON-SECURE AREA",4,744112
16370,2015,9,"AIRPORT EXTERIOR - SECURE AREA",4,744174
16371,2015,9,"AIRPORT PARKING LOT",7,744232
16372,2015,9,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",15,744279
16373,2015,9,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",6,744353
16374,2015,9,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",3,744423
16375,2015,9,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",8,744495
16376,2015,9,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",26,744569
16377,2015,9,"AIRPORT VENDING ESTABLISHMENT",12,744639
16378,2015,9,"AIRPORT/AIRCRAFT",9,744696
16379,2015,9,"ALLEY",522,744740
16380,2015,9,"ANIMAL HOSPITAL",5,744773
16381,2015,9,"APARTMENT",2839,744816
16382,2015,9,"APPLIANCE STORE",8,744853
16383,2015,9,"ATHLETIC CLUB",50,744896
16384,2015,9,"ATM (AUTOMATIC TELLER MACHINE)",22,744937
16385,2015,9,"AUTO",2,744995
16386,2015,9,"BANK",77,745027
16387,2015,9,"BAR OR TAVERN",136,745059
16388,2015,9,"BARBERSHOP",23,745100
16389,2015,9,"BOAT/WATERCRAFT",2,745138
16390,2015,9,"BOWLING ALLEY",2,745181
16391,2015,9,"BRIDGE",1,745222
16392,2015,9,"CAR WASH",14,745256
16393,2015,9,"CHA APARTMENT",69,745292
16394,2015,9,"CHA HALLWAY/STAIRWELL/ELEVATOR",18,745333
16395,2015,9,"CHA PARKING LOT/GROUNDS",80,745391
16396,2015,9,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",36,745442
16397,2015,9,"CLEANING STORE",6,745503
16398,2015,9,"COLLEGE/UNIVERSITY GROUNDS",24,745545
16399,2015,9,"COLLEGE/UNIVERSITY RESIDENCE HALL",3,745599
16400,2015,9,"COMMERCIAL / BUSINESS OFFICE",106,745660
16401,2015,9,"CONSTRUCTION SITE",20,745716
16402,2015,9,"CONVENIENCE STORE",98,745761
16403,2015,9,"CREDIT UNION",2,745806
16404,2015,9,"CTA BUS",78,745846
16405,2015,9,"CTA BUS STOP",62,745881
16406,2015,9,"CTA GARAGE / OTHER PROPERTY",23,745921
16407,2015,9,"CTA PLATFORM",60,745976
16408,2015,9,"CTA STATION",64,746016
16409,2015,9,"CTA TRACKS - RIGHT OF WAY",2,746055
16410,2015,9,"CTA TRAIN",113,746108
16411,2015,9,"CURRENCY EXCHANGE",37,746145
16412,2015,9,"DAY CARE CENTER",13,746190
16413,2015,9,"DEPARTMENT STORE",313,746233
16414,2015,9,"DRIVEWAY - RESIDENTIAL",58,746277
16415,2015,9,"DRUG STORE",90,746327
16416,2015,9,"FACTORY/MANUFACTURING BUILDING",12,746365
16417,2015,9,"FEDERAL BUILDING",2,746423
16418,2015,9,"FIRE STATION",1,746467
16419,2015,9,"FOREST PRESERVE",2,746507
16420,2015,9,"GAS STATION",289,746550
16421,2015,9,"GOVERNMENT BUILDING/PROPERTY",46,746589
16422,2015,9,"GROCERY FOOD STORE",237,746645
16423,2015,9,"HALLWAY",2,746691
16424,2015,9,"HOSPITAL BUILDING/GROUNDS",80,746726
16425,2015,9,"HOTEL/MOTEL",92,746779
16426,2015,9,"HOUSE",3,746818
