,date_crime_year,date_crime_month,primary_type,cnt,__fileposition__
573,2002,9,"WEAPONS VIOLATION",421,23670
574,2002,10,"ARSON",87,23715
575,2002,10,"ASSAULT",2736,23748
576,2002,10,"BATTERY",8042,23783
577,2002,10,"BURGLARY",2285,23818
578,2002,10,"CRIM SEXUAL ASSAULT",155,23854
579,2002,10,"CRIMINAL DAMAGE",5160,23901
580,2002,10,"CRIMINAL TRESPASS",1281,23944
581,2002,10,"DECEPTIVE PRACTICE",1152,23989
582,2002,10,"GAMBLING",80,24035
583,2002,10,"HOMICIDE",57,24071
584,2002,10,"INTERFERENCE WITH PUBLIC OFFICER",35,24107
585,2002,10,"INTIMIDATION",37,24167
586,2002,10,"KIDNAPPING",63,24207
587,2002,10,"LIQUOR LAW VIOLATION",124,24245
588,2002,10,"MOTOR VEHICLE THEFT",2259,24293
589,2002,10,"NARCOTICS",4109,24340
590,2002,10,"OBSCENITY",4,24377
591,2002,10,"OFFENSE INVOLVING CHILDREN",218,24414
592,2002,10,"OTHER NARCOTIC VIOLATION",1,24468
593,2002,10,"OTHER OFFENSE",2869,24520
594,2002,10,"PROSTITUTION",597,24561
595,2002,10,"PUBLIC INDECENCY",1,24601
596,2002,10,"PUBLIC PEACE VIOLATION",243,24645
597,2002,10,"ROBBERY",1785,24695
598,2002,10,"SEX OFFENSE",171,24730
599,2002,10,"STALKING",21,24769
600,2002,10,"THEFT",9187,24805
601,2002,10,"WEAPONS VIOLATION",384,24838
602,2002,11,"ARSON",69,24883
603,2002,11,"ASSAULT",2183,24916
604,2002,11,"BATTERY",6619,24951
605,2002,11,"BURGLARY",2299,24986
606,2002,11,"CRIM SEXUAL ASSAULT",133,25022
607,2002,11,"CRIMINAL DAMAGE",4116,25069
608,2002,11,"CRIMINAL TRESPASS",1079,25112
609,2002,11,"DECEPTIVE PRACTICE",1036,25157
610,2002,11,"GAMBLING",45,25203
611,2002,11,"HOMICIDE",39,25239
612,2002,11,"INTERFERENCE WITH PUBLIC OFFICER",28,25275
613,2002,11,"INTIMIDATION",21,25335
614,2002,11,"KIDNAPPING",59,25375
615,2002,11,"LIQUOR LAW VIOLATION",120,25413
616,2002,11,"MOTOR VEHICLE THEFT",2080,25461
617,2002,11,"NARCOTICS",4047,25508
618,2002,11,"OBSCENITY",2,25545
619,2002,11,"OFFENSE INVOLVING CHILDREN",204,25582
620,2002,11,"OTHER OFFENSE",2462,25636
621,2002,11,"PROSTITUTION",437,25677
622,2002,11,"PUBLIC INDECENCY",1,25717
623,2002,11,"PUBLIC PEACE VIOLATION",158,25761
624,2002,11,"ROBBERY",1541,25811
625,2002,11,"SEX OFFENSE",149,25846
626,2002,11,"STALKING",22,25885
627,2002,11,"THEFT",7906,25921
628,2002,11,"WEAPONS VIOLATION",296,25954
629,2002,12,"ARSON",81,25999
630,2002,12,"ASSAULT",2052,26032
631,2002,12,"BATTERY",6516,26067
632,2002,12,"BURGLARY",2338,26102
633,2002,12,"CRIM SEXUAL ASSAULT",126,26138
634,2002,12,"CRIMINAL DAMAGE",4114,26185
635,2002,12,"CRIMINAL TRESPASS",1151,26228
636,2002,12,"DECEPTIVE PRACTICE",1096,26273
637,2002,12,"GAMBLING",42,26319
638,2002,12,"HOMICIDE",70,26355
639,2002,12,"INTERFERENCE WITH PUBLIC OFFICER",22,26391
640,2002,12,"INTIMIDATION",30,26451
641,2002,12,"KIDNAPPING",52,26491
642,2002,12,"LIQUOR LAW VIOLATION",115,26529
643,2002,12,"MOTOR VEHICLE THEFT",1848,26577
644,2002,12,"NARCOTICS",4380,26624
645,2002,12,"OBSCENITY",1,26661
646,2002,12,"OFFENSE INVOLVING CHILDREN",190,26698
647,2002,12,"OTHER OFFENSE",2521,26752
648,2002,12,"PROSTITUTION",464,26793
649,2002,12,"PUBLIC PEACE VIOLATION",143,26833
650,2002,12,"ROBBERY",1526,26883
651,2002,12,"SEX OFFENSE",141,26918
652,2002,12,"STALKING",15,26957
653,2002,12,"THEFT",7827,26993
654,2002,12,"WEAPONS VIOLATION",309,27026
655,2003,1,"ARSON",63,27071
656,2003,1,"ASSAULT",2014,27104
657,2003,1,"BATTERY",6127,27139
658,2003,1,"BURGLARY",2038,27174
659,2003,1,"CRIM SEXUAL ASSAULT",136,27210
660,2003,1,"CRIMINAL DAMAGE",3793,27257
661,2003,1,"CRIMINAL TRESPASS",1229,27300
662,2003,1,"DECEPTIVE PRACTICE",1158,27345
663,2003,1,"GAMBLING",36,27391
664,2003,1,"HOMICIDE",39,27427
665,2003,1,"INTERFERENCE WITH PUBLIC OFFICER",40,27463
666,2003,1,"INTIMIDATION",38,27523
667,2003,1,"KIDNAPPING",47,27563
668,2003,1,"LIQUOR LAW VIOLATION",124,27601
669,2003,1,"MOTOR VEHICLE THEFT",1750,27649
670,2003,1,"NARCOTICS",4742,27696
671,2003,1,"OBSCENITY",2,27733
672,2003,1,"OFFENSE INVOLVING CHILDREN",299,27770
673,2003,1,"OTHER OFFENSE",2881,27824
674,2003,1,"PROSTITUTION",610,27865
675,2003,1,"PUBLIC PEACE VIOLATION",165,27905
676,2003,1,"RITUALISM",1,27955
677,2003,1,"ROBBERY",1324,27992
678,2003,1,"SEX OFFENSE",179,28027
679,2003,1,"STALKING",26,28066
680,2003,1,"THEFT",7487,28102
681,2003,1,"WEAPONS VIOLATION",355,28135
682,2003,2,"ARSON",58,28180
683,2003,2,"ASSAULT",1983,28213
684,2003,2,"BATTERY",5687,28248
685,2003,2,"BURGLARY",1585,28283
686,2003,2,"CRIM SEXUAL ASSAULT",116,28319
687,2003,2,"CRIMINAL DAMAGE",3430,28366
688,2003,2,"CRIMINAL TRESPASS",1181,28409
689,2003,2,"DECEPTIVE PRACTICE",1010,28454
690,2003,2,"GAMBLING",37,28500
691,2003,2,"HOMICIDE",31,28536
692,2003,2,"INTERFERENCE WITH PUBLIC OFFICER",24,28572
693,2003,2,"INTIMIDATION",12,28632
694,2003,2,"KIDNAPPING",37,28672
695,2003,2,"LIQUOR LAW VIOLATION",124,28710
696,2003,2,"MOTOR VEHICLE THEFT",1499,28758
697,2003,2,"NARCOTICS",4382,28805
698,2003,2,"OFFENSE INVOLVING CHILDREN",201,28842
699,2003,2,"OTHER NARCOTIC VIOLATION",2,28896
700,2003,2,"OTHER OFFENSE",2560,28948
701,2003,2,"PROSTITUTION",446,28989
702,2003,2,"PUBLIC INDECENCY",1,29029
703,2003,2,"PUBLIC PEACE VIOLATION",186,29073
704,2003,2,"ROBBERY",985,29123
705,2003,2,"SEX OFFENSE",151,29158
706,2003,2,"STALKING",10,29197
707,2003,2,"THEFT",6496,29233
708,2003,2,"WEAPONS VIOLATION",273,29266
709,2003,3,"ARSON",72,29311
710,2003,3,"ASSAULT",2446,29344
711,2003,3,"BATTERY",7400,29379
712,2003,3,"BURGLARY",1943,29414
713,2003,3,"CRIM SEXUAL ASSAULT",119,29450
714,2003,3,"CRIMINAL DAMAGE",4493,29497
715,2003,3,"CRIMINAL TRESPASS",1293,29540
716,2003,3,"DECEPTIVE PRACTICE",1100,29585
717,2003,3,"GAMBLING",65,29631
718,2003,3,"HOMICIDE",52,29667
719,2003,3,"INTERFERENCE WITH PUBLIC OFFICER",31,29703
720,2003,3,"INTIMIDATION",33,29763
721,2003,3,"KIDNAPPING",58,29803
722,2003,3,"LIQUOR LAW VIOLATION",115,29841
723,2003,3,"MOTOR VEHICLE THEFT",1800,29889
724,2003,3,"NARCOTICS",4289,29936
725,2003,3,"NON-CRIMINAL",1,29973
726,2003,3,"OFFENSE INVOLVING CHILDREN",245,30013
727,2003,3,"OTHER OFFENSE",2924,30067
728,2003,3,"PROSTITUTION",452,30108
729,2003,3,"PUBLIC INDECENCY",2,30148
730,2003,3,"PUBLIC PEACE VIOLATION",228,30192
731,2003,3,"ROBBERY",1310,30242
732,2003,3,"SEX OFFENSE",146,30277
733,2003,3,"STALKING",23,30316
734,2003,3,"THEFT",7643,30352
735,2003,3,"WEAPONS VIOLATION",367,30385
736,2003,4,"ARSON",73,30430
737,2003,4,"ASSAULT",2450,30463
738,2003,4,"BATTERY",7655,30498
739,2003,4,"BURGLARY",2035,30533
740,2003,4,"CRIM SEXUAL ASSAULT",121,30569
741,2003,4,"CRIMINAL DAMAGE",5234,30616
742,2003,4,"CRIMINAL TRESPASS",1216,30659
743,2003,4,"DECEPTIVE PRACTICE",1156,30704
744,2003,4,"GAMBLING",91,30750
745,2003,4,"HOMICIDE",57,30786
746,2003,4,"INTERFERENCE WITH PUBLIC OFFICER",39,30822
747,2003,4,"INTIMIDATION",31,30882
748,2003,4,"KIDNAPPING",57,30922
749,2003,4,"LIQUOR LAW VIOLATION",119,30960
750,2003,4,"MOTOR VEHICLE THEFT",1895,31008
751,2003,4,"NARCOTICS",4311,31055
752,2003,4,"OBSCENITY",2,31092
753,2003,4,"OFFENSE INVOLVING CHILDREN",215,31129
754,2003,4,"OTHER OFFENSE",2755,31183
755,2003,4,"PROSTITUTION",488,31224
756,2003,4,"PUBLIC PEACE VIOLATION",185,31264
757,2003,4,"ROBBERY",1296,31314
758,2003,4,"SEX OFFENSE",156,31349
759,2003,4,"STALKING",22,31388
760,2003,4,"THEFT",7794,31424
761,2003,4,"WEAPONS VIOLATION",335,31457
762,2003,5,"ARSON",94,31502
763,2003,5,"ASSAULT",2851,31535
764,2003,5,"BATTERY",8252,31570
765,2003,5,"BURGLARY",2089,31605
766,2003,5,"CRIM SEXUAL ASSAULT",144,31641
767,2003,5,"CRIMINAL DAMAGE",4874,31688
768,2003,5,"CRIMINAL TRESPASS",1220,31731
769,2003,5,"DECEPTIVE PRACTICE",1162,31776
770,2003,5,"GAMBLING",121,31822
771,2003,5,"HOMICIDE",59,31858
772,2003,5,"INTERFERENCE WITH PUBLIC OFFICER",32,31894
773,2003,5,"INTIMIDATION",34,31954
774,2003,5,"KIDNAPPING",84,31994
775,2003,5,"LIQUOR LAW VIOLATION",123,32032
776,2003,5,"MOTOR VEHICLE THEFT",1920,32080
777,2003,5,"NARCOTICS",4419,32127
778,2003,5,"OBSCENITY",1,32164
779,2003,5,"OFFENSE INVOLVING CHILDREN",265,32201
780,2003,5,"OTHER OFFENSE",2565,32255
781,2003,5,"PROSTITUTION",519,32296
782,2003,5,"PUBLIC PEACE VIOLATION",245,32336
783,2003,5,"ROBBERY",1447,32386
784,2003,5,"SEX OFFENSE",184,32421
785,2003,5,"STALKING",21,32460
786,2003,5,"THEFT",8102,32496
787,2003,5,"WEAPONS VIOLATION",361,32529
788,2003,6,"ARSON",86,32574
789,2003,6,"ASSAULT",2619,32607
790,2003,6,"BATTERY",8553,32642
791,2003,6,"BURGLARY",2103,32677
792,2003,6,"CRIM SEXUAL ASSAULT",147,32713
793,2003,6,"CRIMINAL DAMAGE",4928,32760
794,2003,6,"CRIMINAL TRESPASS",1140,32803
795,2003,6,"DECEPTIVE PRACTICE",1115,32848
796,2003,6,"GAMBLING",115,32894
797,2003,6,"HOMICIDE",52,32930
798,2003,6,"INTERFERENCE WITH PUBLIC OFFICER",31,32966
799,2003,6,"INTIMIDATION",28,33026
800,2003,6,"KIDNAPPING",68,33066
801,2003,6,"LIQUOR LAW VIOLATION",123,33104
802,2003,6,"MOTOR VEHICLE THEFT",1905,33152
803,2003,6,"NARCOTICS",3984,33199
804,2003,6,"OBSCENITY",1,33236
805,2003,6,"OFFENSE INVOLVING CHILDREN",250,33273
806,2003,6,"OTHER OFFENSE",2529,33327
807,2003,6,"PROSTITUTION",483,33368
808,2003,6,"PUBLIC PEACE VIOLATION",226,33408
809,2003,6,"ROBBERY",1532,33458
810,2003,6,"SEX OFFENSE",200,33493
811,2003,6,"STALKING",24,33532
812,2003,6,"THEFT",8199,33568
813,2003,6,"WEAPONS VIOLATION",371,33601
814,2003,7,"ARSON",84,33646
815,2003,7,"ASSAULT",2793,33679
816,2003,7,"BATTERY",8464,33714
817,2003,7,"BURGLARY",2233,33749
818,2003,7,"CRIM SEXUAL ASSAULT",134,33785
819,2003,7,"CRIMINAL DAMAGE",4966,33832
820,2003,7,"CRIMINAL TRESPASS",1147,33875
821,2003,7,"DECEPTIVE PRACTICE",1130,33920
822,2003,7,"GAMBLING",132,33966
823,2003,7,"HOMICIDE",68,34002
824,2003,7,"INTERFERENCE WITH PUBLIC OFFICER",31,34038
825,2003,7,"INTIMIDATION",30,34098
826,2003,7,"KIDNAPPING",57,34138
827,2003,7,"LIQUOR LAW VIOLATION",93,34176
828,2003,7,"MOTOR VEHICLE THEFT",2088,34224
829,2003,7,"NARCOTICS",4079,34271
830,2003,7,"OBSCENITY",1,34308
831,2003,7,"OFFENSE INVOLVING CHILDREN",279,34345
832,2003,7,"OTHER OFFENSE",2647,34399
833,2003,7,"PROSTITUTION",563,34440
834,2003,7,"PUBLIC INDECENCY",1,34480
835,2003,7,"PUBLIC PEACE VIOLATION",184,34524
836,2003,7,"ROBBERY",1630,34574
837,2003,7,"SEX OFFENSE",219,34609
838,2003,7,"STALKING",22,34648
839,2003,7,"THEFT",9994,34684
840,2003,7,"WEAPONS VIOLATION",344,34717
841,2003,8,"ARSON",87,34762
842,2003,8,"ASSAULT",2822,34795
843,2003,8,"BATTERY",8252,34830
844,2003,8,"BURGLARY",2330,34865
845,2003,8,"CRIM SEXUAL ASSAULT",182,34901
846,2003,8,"CRIMINAL DAMAGE",5057,34948
847,2003,8,"CRIMINAL TRESPASS",1307,34991
848,2003,8,"DECEPTIVE PRACTICE",1146,35036
849,2003,8,"GAMBLING",136,35082
850,2003,8,"HOMICIDE",48,35118
851,2003,8,"INTERFERENCE WITH PUBLIC OFFICER",40,35154
852,2003,8,"INTIMIDATION",28,35214
853,2003,8,"KIDNAPPING",56,35254
854,2003,8,"LIQUOR LAW VIOLATION",133,35292
855,2003,8,"MOTOR VEHICLE THEFT",2035,35340
856,2003,8,"NARCOTICS",4732,35387
857,2003,8,"OBSCENITY",3,35424
858,2003,8,"OFFENSE INVOLVING CHILDREN",277,35461
859,2003,8,"OTHER OFFENSE",2715,35515
860,2003,8,"PROSTITUTION",563,35556
861,2003,8,"PUBLIC PEACE VIOLATION",209,35596
862,2003,8,"ROBBERY",1714,35646
863,2003,8,"SEX OFFENSE",187,35681
864,2003,8,"STALKING",24,35720
865,2003,8,"THEFT",9846,35756
866,2003,8,"WEAPONS VIOLATION",334,35789
867,2003,9,"ARSON",92,35834
868,2003,9,"ASSAULT",2706,35867
869,2003,9,"BATTERY",7508,35902
870,2003,9,"BURGLARY",2267,35937
871,2003,9,"CRIM SEXUAL ASSAULT",133,35973
872,2003,9,"CRIMINAL DAMAGE",4672,36020
873,2003,9,"CRIMINAL TRESPASS",1251,36063
874,2003,9,"DECEPTIVE PRACTICE",1097,36108
875,2003,9,"GAMBLING",128,36154
876,2003,9,"HOMICIDE",51,36190
877,2003,9,"INTERFERENCE WITH PUBLIC OFFICER",47,36226
878,2003,9,"INTIMIDATION",33,36286
879,2003,9,"KIDNAPPING",71,36326
880,2003,9,"LIQUOR LAW VIOLATION",96,36364
881,2003,9,"MOTOR VEHICLE THEFT",2020,36412
882,2003,9,"NARCOTICS",4829,36459
883,2003,9,"OBSCENITY",2,36496
884,2003,9,"OFFENSE INVOLVING CHILDREN",273,36533
885,2003,9,"OTHER OFFENSE",2376,36587
886,2003,9,"PROSTITUTION",570,36628
887,2003,9,"PUBLIC INDECENCY",1,36668
888,2003,9,"PUBLIC PEACE VIOLATION",232,36712
889,2003,9,"ROBBERY",1581,36762
890,2003,9,"SEX OFFENSE",179,36797
891,2003,9,"STALKING",17,36836
892,2003,9,"THEFT",8830,36872
893,2003,9,"WEAPONS VIOLATION",359,36905
894,2003,10,"ARSON",89,36950
895,2003,10,"ASSAULT",2580,36983
896,2003,10,"BATTERY",7776,37018
897,2003,10,"BURGLARY",2349,37053
898,2003,10,"CRIM SEXUAL ASSAULT",130,37089
899,2003,10,"CRIMINAL DAMAGE",4977,37136
900,2003,10,"CRIMINAL TRESPASS",1263,37179
901,2003,10,"DECEPTIVE PRACTICE",1146,37224
902,2003,10,"GAMBLING",100,37270
903,2003,10,"HOMICIDE",53,37306
904,2003,10,"INTERFERENCE WITH PUBLIC OFFICER",31,37342
905,2003,10,"INTIMIDATION",50,37402
906,2003,10,"KIDNAPPING",48,37442
907,2003,10,"LIQUOR LAW VIOLATION",101,37480
908,2003,10,"MOTOR VEHICLE THEFT",1980,37528
909,2003,10,"NARCOTICS",5821,37575
910,2003,10,"OBSCENITY",1,37612
911,2003,10,"OFFENSE INVOLVING CHILDREN",251,37649
912,2003,10,"OTHER OFFENSE",2525,37703
913,2003,10,"PROSTITUTION",580,37744
914,2003,10,"PUBLIC PEACE VIOLATION",219,37784
915,2003,10,"ROBBERY",1665,37834
916,2003,10,"SEX OFFENSE",199,37869
917,2003,10,"STALKING",22,37908
918,2003,10,"THEFT",8924,37944
919,2003,10,"WEAPONS VIOLATION",447,37977
920,2003,11,"ARSON",83,38022
921,2003,11,"ASSAULT",2154,38055
922,2003,11,"BATTERY",6580,38090
923,2003,11,"BURGLARY",2108,38125
924,2003,11,"CRIM SEXUAL ASSAULT",132,38161
925,2003,11,"CRIMINAL DAMAGE",4583,38208
926,2003,11,"CRIMINAL TRESPASS",1363,38251
927,2003,11,"DECEPTIVE PRACTICE",1072,38296
928,2003,11,"GAMBLING",80,38342
929,2003,11,"HOMICIDE",51,38378
930,2003,11,"INTERFERENCE WITH PUBLIC OFFICER",35,38414
931,2003,11,"INTIMIDATION",27,38474
932,2003,11,"KIDNAPPING",56,38514
933,2003,11,"LIQUOR LAW VIOLATION",92,38552
934,2003,11,"MOTOR VEHICLE THEFT",1933,38600
935,2003,11,"NARCOTICS",4703,38647
936,2003,11,"OBSCENITY",1,38684
937,2003,11,"OFFENSE INVOLVING CHILDREN",252,38721
938,2003,11,"OTHER OFFENSE",2342,38775
939,2003,11,"PROSTITUTION",415,38816
940,2003,11,"PUBLIC PEACE VIOLATION",186,38856
941,2003,11,"RITUALISM",1,38906
942,2003,11,"ROBBERY",1418,38943
943,2003,11,"SEX OFFENSE",156,38978
944,2003,11,"STALKING",17,39017
945,2003,11,"THEFT",7868,39053
946,2003,11,"WEAPONS VIOLATION",347,39086
947,2003,12,"ARSON",74,39131
948,2003,12,"ASSAULT",2059,39164
949,2003,12,"BATTERY",6123,39199
950,2003,12,"BURGLARY",2076,39234
951,2003,12,"CRIM SEXUAL ASSAULT",94,39270
952,2003,12,"CRIMINAL DAMAGE",4004,39317
953,2003,12,"CRIMINAL TRESPASS",1197,39360
954,2003,12,"DECEPTIVE PRACTICE",1154,39405
955,2003,12,"GAMBLING",47,39451
956,2003,12,"HOMICIDE",43,39487
957,2003,12,"INTERFERENCE WITH PUBLIC OFFICER",27,39523
958,2003,12,"INTIMIDATION",20,39583
959,2003,12,"KIDNAPPING",66,39623
960,2003,12,"LIQUOR LAW VIOLATION",68,39661
961,2003,12,"MOTOR VEHICLE THEFT",1923,39709
962,2003,12,"NARCOTICS",3997,39756
963,2003,12,"OBSCENITY",2,39793
964,2003,12,"OFFENSE INVOLVING CHILDREN",225,39830
965,2003,12,"OTHER OFFENSE",2328,39884
966,2003,12,"PROSTITUTION",525,39925
967,2003,12,"PUBLIC INDECENCY",1,39965
968,2003,12,"PUBLIC PEACE VIOLATION",165,40009
969,2003,12,"ROBBERY",1430,40059
970,2003,12,"SEX OFFENSE",113,40094
971,2003,12,"STALKING",19,40133
972,2003,12,"THEFT",7692,40169
973,2003,12,"WEAPONS VIOLATION",318,40202
974,2004,1,"ARSON",73,40247
975,2004,1,"ASSAULT",1959,40280
976,2004,1,"BATTERY",6095,40315
977,2004,1,"BURGLARY",1758,40350
978,2004,1,"CRIM SEXUAL ASSAULT",154,40386
979,2004,1,"CRIMINAL DAMAGE",3482,40433
980,2004,1,"CRIMINAL TRESPASS",1311,40476
981,2004,1,"DECEPTIVE PRACTICE",1137,40521
982,2004,1,"GAMBLING",33,40567
983,2004,1,"HOMICIDE",29,40603
984,2004,1,"INTERFERENCE WITH PUBLIC OFFICER",29,40639
985,2004,1,"INTIMIDATION",29,40699
986,2004,1,"KIDNAPPING",53,40739
987,2004,1,"LIQUOR LAW VIOLATION",71,40777
988,2004,1,"MOTOR VEHICLE THEFT",1788,40825
989,2004,1,"NARCOTICS",4759,40872
990,2004,1,"OBSCENITY",1,40909
991,2004,1,"OFFENSE INVOLVING CHILDREN",329,40946
992,2004,1,"OTHER NARCOTIC VIOLATION",1,41000
993,2004,1,"OTHER OFFENSE",2724,41052
994,2004,1,"PROSTITUTION",539,41093
995,2004,1,"PUBLIC INDECENCY",1,41133
996,2004,1,"PUBLIC PEACE VIOLATION",191,41177
997,2004,1,"ROBBERY",1255,41227
998,2004,1,"SEX OFFENSE",140,41262
999,2004,1,"STALKING",17,41301
1000,2004,1,"THEFT",6773,41337
1001,2004,1,"WEAPONS VIOLATION",366,41370
1002,2004,2,"ARSON",70,41415
1003,2004,2,"ASSAULT",2064,41448
1004,2004,2,"BATTERY",6276,41483
1005,2004,2,"BURGLARY",1584,41518
1006,2004,2,"CRIM SEXUAL ASSAULT",120,41554
1007,2004,2,"CRIMINAL DAMAGE",3379,41601
1008,2004,2,"CRIMINAL TRESPASS",1319,41644
1009,2004,2,"DECEPTIVE PRACTICE",977,41689
1010,2004,2,"GAMBLING",45,41735
1011,2004,2,"HOMICIDE",36,41771
1012,2004,2,"INTERFERENCE WITH PUBLIC OFFICER",37,41807
1013,2004,2,"INTIMIDATION",32,41867
1014,2004,2,"KIDNAPPING",53,41907
1015,2004,2,"LIQUOR LAW VIOLATION",75,41945
1016,2004,2,"MOTOR VEHICLE THEFT",1664,41993
1017,2004,2,"NARCOTICS",5029,42040
1018,2004,2,"OFFENSE INVOLVING CHILDREN",281,42077
1019,2004,2,"OTHER OFFENSE",2562,42131
1020,2004,2,"PROSTITUTION",517,42172
1021,2004,2,"PUBLIC INDECENCY",1,42212
1022,2004,2,"PUBLIC PEACE VIOLATION",199,42256
1023,2004,2,"ROBBERY",1027,42306
1024,2004,2,"SEX OFFENSE",127,42341
1025,2004,2,"STALKING",21,42380
1026,2004,2,"THEFT",6274,42416
1027,2004,2,"WEAPONS VIOLATION",296,42449
1028,2004,3,"ARSON",67,42494
1029,2004,3,"ASSAULT",2584,42527
1030,2004,3,"BATTERY",7556,42562
1031,2004,3,"BURGLARY",1875,42597
1032,2004,3,"CRIM SEXUAL ASSAULT",119,42633
1033,2004,3,"CRIMINAL DAMAGE",4596,42680
1034,2004,3,"CRIMINAL TRESPASS",1494,42723
1035,2004,3,"DECEPTIVE PRACTICE",1121,42768
1036,2004,3,"GAMBLING",71,42814
1037,2004,3,"HOMICIDE",43,42850
1038,2004,3,"INTERFERENCE WITH PUBLIC OFFICER",44,42886
1039,2004,3,"INTIMIDATION",33,42946
1040,2004,3,"KIDNAPPING",50,42986
1041,2004,3,"LIQUOR LAW VIOLATION",98,43024
1042,2004,3,"MOTOR VEHICLE THEFT",1908,43072
1043,2004,3,"NARCOTICS",5020,43119
1044,2004,3,"OBSCENITY",3,43156
1045,2004,3,"OFFENSE INVOLVING CHILDREN",249,43193
1046,2004,3,"OTHER OFFENSE",2795,43247
1047,2004,3,"PROSTITUTION",646,43288
1048,2004,3,"PUBLIC INDECENCY",1,43328
1049,2004,3,"PUBLIC PEACE VIOLATION",228,43372
1050,2004,3,"ROBBERY",1229,43422
1051,2004,3,"SEX OFFENSE",139,43457
1052,2004,3,"STALKING",25,43496
1053,2004,3,"THEFT",7485,43532
1054,2004,3,"WEAPONS VIOLATION",373,43565
1055,2004,4,"ARSON",57,43610
1056,2004,4,"ASSAULT",2393,43643
1057,2004,4,"BATTERY",7335,43678
1058,2004,4,"BURGLARY",1887,43713
1059,2004,4,"CRIM SEXUAL ASSAULT",122,43749
1060,2004,4,"CRIMINAL DAMAGE",4495,43796
1061,2004,4,"CRIMINAL TRESPASS",1377,43839
1062,2004,4,"DECEPTIVE PRACTICE",1105,43884
1063,2004,4,"GAMBLING",112,43930
1064,2004,4,"HOMICIDE",30,43966
1065,2004,4,"INTERFERENCE WITH PUBLIC OFFICER",39,44002
1066,2004,4,"INTIMIDATION",34,44062
1067,2004,4,"KIDNAPPING",45,44102
1068,2004,4,"LIQUOR LAW VIOLATION",81,44140
1069,2004,4,"MOTOR VEHICLE THEFT",1936,44188
1070,2004,4,"NARCOTICS",4829,44235
1071,2004,4,"OBSCENITY",2,44272
1072,2004,4,"OFFENSE INVOLVING CHILDREN",244,44309
1073,2004,4,"OTHER OFFENSE",2487,44363
1074,2004,4,"PROSTITUTION",686,44404
1075,2004,4,"PUBLIC INDECENCY",3,44444
1076,2004,4,"PUBLIC PEACE VIOLATION",179,44488
1077,2004,4,"ROBBERY",1143,44538
1078,2004,4,"SEX OFFENSE",142,44573
1079,2004,4,"STALKING",21,44612
1080,2004,4,"THEFT",7123,44648
1081,2004,4,"WEAPONS VIOLATION",359,44681
1082,2004,5,"ARSON",67,44726
1083,2004,5,"ASSAULT",2777,44759
1084,2004,5,"BATTERY",8430,44794
1085,2004,5,"BURGLARY",2014,44829
1086,2004,5,"CRIM SEXUAL ASSAULT",145,44865
1087,2004,5,"CRIMINAL DAMAGE",4654,44912
1088,2004,5,"CRIMINAL TRESPASS",1337,44955
1089,2004,5,"DECEPTIVE PRACTICE",1098,45000
1090,2004,5,"GAMBLING",124,45046
1091,2004,5,"HOMICIDE",34,45082
1092,2004,5,"INTERFERENCE WITH PUBLIC OFFICER",39,45118
1093,2004,5,"INTIMIDATION",26,45178
1094,2004,5,"KIDNAPPING",38,45218
1095,2004,5,"LIQUOR LAW VIOLATION",86,45256
1096,2004,5,"MOTOR VEHICLE THEFT",1968,45304
1097,2004,5,"NARCOTICS",4500,45351
1098,2004,5,"OBSCENITY",1,45388
1099,2004,5,"OFFENSE INVOLVING CHILDREN",261,45425
1100,2004,5,"OTHER NARCOTIC VIOLATION",4,45479
1101,2004,5,"OTHER OFFENSE",2551,45531
1102,2004,5,"PROSTITUTION",671,45572
1103,2004,5,"PUBLIC PEACE VIOLATION",240,45612
1104,2004,5,"ROBBERY",1396,45662
1105,2004,5,"SEX OFFENSE",160,45697
1106,2004,5,"STALKING",12,45736
1107,2004,5,"THEFT",7729,45772
1108,2004,5,"WEAPONS VIOLATION",417,45805
1109,2004,6,"ARSON",68,45850
1110,2004,6,"ASSAULT",2761,45883
1111,2004,6,"BATTERY",8326,45918
1112,2004,6,"BURGLARY",2131,45953
1113,2004,6,"CRIM SEXUAL ASSAULT",152,45989
1114,2004,6,"CRIMINAL DAMAGE",4860,46036
1115,2004,6,"CRIMINAL TRESPASS",1289,46079
1116,2004,6,"DECEPTIVE PRACTICE",1100,46124
1117,2004,6,"GAMBLING",130,46170
1118,2004,6,"HOMICIDE",46,46206
1119,2004,6,"INTERFERENCE WITH PUBLIC OFFICER",52,46242
1120,2004,6,"INTIMIDATION",32,46302
1121,2004,6,"KIDNAPPING",33,46342
1122,2004,6,"LIQUOR LAW VIOLATION",99,46380
1123,2004,6,"MOTOR VEHICLE THEFT",1975,46428
1124,2004,6,"NARCOTICS",4254,46475
1125,2004,6,"OFFENSE INVOLVING CHILDREN",245,46512
1126,2004,6,"OTHER NARCOTIC VIOLATION",1,46566
1127,2004,6,"OTHER OFFENSE",2432,46618
1128,2004,6,"PROSTITUTION",580,46659
1129,2004,6,"PUBLIC INDECENCY",1,46699
1130,2004,6,"PUBLIC PEACE VIOLATION",236,46743
1131,2004,6,"ROBBERY",1336,46793
1132,2004,6,"SEX OFFENSE",186,46828
1133,2004,6,"STALKING",15,46867
1134,2004,6,"THEFT",8417,46903
1135,2004,6,"WEAPONS VIOLATION",375,46936
1136,2004,7,"ARSON",87,46981
1137,2004,7,"ASSAULT",2720,47014
